"","Patient1","Patient2","Patient3","Patient4","Patient5","Patient6","Patient7","Patient8","Patient9","Patient10","Patient11","Patient12","Patient13","Patient14","Patient15","Patient16","Patient17","Patient18","Patient19","Patient20","Patient21","Patient22","Patient23","Patient24","Patient25","Patient26","Patient27","Patient28","Patient29","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient39","Patient40","Patient41","Patient42","Patient43","Patient44","Patient45","Patient46","Patient47","Patient48","Patient49","Patient50","Patient51","Patient52","Patient53","Patient54","Patient55","Patient56","Patient57","Patient58","Patient59","Patient60","Patient61","Patient62","Patient63","Patient64","Patient65","Patient66","Patient67","Patient68","Patient69","Patient70","Patient71","Patient72","Patient73","Patient74","Patient75","Patient76","Patient77","Patient78","Patient79","Patient80","Patient81","Patient82","Patient83","Patient84","Patient85","Patient86","Patient87","Patient88","Patient89","Patient90","Patient91","Patient92","Patient93","Patient94","Patient95","Patient96","Patient97","Patient98","Patient99","Patient100"
"Gene76",-0.431291091152563,1.63074881343087,0.0955248958234684,-0.116528526111649,1.2272060711706,-1.46799739133207,-1.95561216558163,-0.746682615650908,0.402644715503273,-0.687745548266651,-0.441476714459581,1.30931212857076,-1.28484353820382,-1.78351879144937,-1.26806689070571,0.438622817366958,0.45327127129855,1.14263020536036,0.132466719481353,-2.14148568675517,1.21483204907045,-0.147271840114477,-0.0217046959738359,1.12257581661437,0.559298018645961,-0.590491415108066,0.246740533464838,-0.873833458650298,0.381953798304657,-0.272687577752345,-0.555784100898357,0.654561380382588,0.260958613757116,-0.782495448563996,0.329652578457678,0.108810050475118,-0.334120808812876,-0.873359335756187,-0.968856316544798,1.15846210775361,0.837522611820446,0.556412223932896,1.04604978406485,0.979226209619804,-0.892711607842843,-1.12068357049228,1.54876538563049,-1.11847173571977,1.08269346288637,-0.348266727682815,0.840134854724917,0.313263776423535,-1.13353374524389,0.655329389473527,0.623091455644385,-1.07996576442034,-0.211930045685122,0.331907297257757,0.353773336350095,-0.734631288766329,-0.425082092490377,-0.0596797173616561,-1.21929799293826,-0.967254508676065,0.349325084752393,2.03907897874756,1.44044549486206,-1.05823357107025,0.746998329518064,1.37018896210374,-1.924776861652,-1.03928732817659,-1.02142948741299,-0.466621816297249,0.470540249206722,0.75410026419856,1.43508503269553,0.84266004481767,0.488601661088705,1.13316479450489,-0.245972590704571,0.674448418225163,-0.45228100180078,-0.0749494429143265,-0.659649685056785,1.3639468762857,-0.259596406341963,0.70760370133698,0.109263147452701,-1.81531757830366,0.434140990308638,-1.1270032035988,0.322251478296801,0.400868600345997,0.416096928838645,1.45261222506541,0.415805462079986,0.489999495605813,-1.06312977328018,-0.97862770515968
"Gene77",2.05699117688907,0.941663961604754,1.77180753499307,-0.159505888705933,1.16441264458446,-0.789221416800109,1.61477358734498,0.184217964906687,-1.47703846341224,0.582183516010666,0.523268301951794,0.238626088028554,-0.455729347908887,-0.507012319093056,-0.552317056182305,0.687942808094916,-0.225284290125855,-0.681037482333518,-0.088148559713305,-1.47502763846959,-0.0547420089932234,0.15606069474237,-0.522946642192716,0.772171159637829,-0.0813344675162378,-0.0239597593186943,-1.77498437931043,-0.706728872767238,0.657298095460952,-0.266619920873433,-0.0843885457763544,0.131888245908683,-0.837038497242777,-0.802969214742202,-1.30147287260446,0.398331915134033,-1.84758849880349,-0.462508337988544,0.731645362087377,0.428819524842972,1.16143353942636,-0.594360520240295,0.20160244572646,1.28688562075753,0.577624132128367,-1.16760178559751,1.47980614457646,-0.137813236649588,-0.037189957293295,1.37321472783489,0.618171857614815,-0.34453946091895,-1.48712526915322,1.13128535269181,0.659734797021851,-1.15936201061625,-0.0967193230254693,0.573328658166989,0.102504332282558,-1.04000745546924,-0.516116753711008,0.0969443046886164,-1.23600354247097,-0.837039354353358,0.169874395837184,2.2963360564102,1.75154663215458,-0.573792693726249,0.590260560826283,1.24539328679418,-0.955562310023546,-0.573689552872439,-0.944126205540918,-0.380145433265868,0.742011509070288,0.978993455751243,0.856338036857608,0.901583946772591,1.06530084247731,0.874174750085222,-0.104371085875141,1.01123825902876,-0.0789598870270285,0.362914996467843,-0.886981276807354,1.13063502740934,0.281325634354675,0.679928998317565,-0.299804496714926,-1.72830358313307,0.745551099341555,-0.82755198294993,0.00787228139238037,0.803959106947283,0.396679009126305,1.32474670593485,0.574213196925105,0.335845529475493,-1.61682454223218,-1.00802162429663
"Gene78",-0.40574344279227,-0.861615144294463,-0.378207042367669,0.791769881406877,-0.182432880554292,0.251112608420134,1.61405302052565,-1.31213084754753,0.928457204553587,-1.17746914967617,0.198207779914046,-1.70605434317232,-2.92279730834975,1.22498540116029,-1.2239389399243,0.775945228745857,-1.95711242101566,1.00104279965615,-0.7859545768706,0.936852693938076,-0.285898973998322,-0.896270490615003,-2.64167858607802,1.17651875036404,-0.145940333068463,-1.01744604596984,-0.235329465030107,-0.939709804590002,-0.62863867967696,2.86502691399028,0.817652629607396,-0.239901470408243,1.20830975601521,-0.18902315389998,0.00699125781631672,-0.754501904179956,0.989656351109577,2.08460930025897,1.20537226143978,-0.421155267541627,0.361132541958978,1.32230867734523,-0.177458342106266,0.779982053283261,-0.0798128421676358,0.159438472517778,-0.518031242157252,1.47040791958974,0.814034570542787,2.82837645304408,0.440588755333477,-0.147837578057445,-1.29569832527815,0.709481363478179,-0.216411479224908,-1.10147499366425,-0.429632222041797,0.0434029824326057,-0.479924856666113,-1.27480475684303,-0.505085812518741,0.481700661308721,-1.49446718594647,-1.09463652289315,0.129791125307068,2.14187570762273,1.71567795321201,-0.231649857804395,0.0993862148969351,1.13067679317433,-1.01517940124682,-0.551859070742753,-0.631090025868763,-0.982969695560226,0.94837404905648,1.03332205158181,0.11989576584513,1.09984064717543,1.16351167599099,0.634053207497655,-0.0588696376386015,1.39321031379167,0.0473779719169974,0.278643106392067,-0.498975534462331,0.821328475822589,0.0703776611241949,0.689839186246113,-0.784206309213111,-1.65555162238372,0.507270240593296,-0.712711467238027,0.427869882931199,0.590995082472401,0.568004639237782,1.31263444304607,0.7110265761404,0.47902628456948,-1.95384022227372,-0.526707729059855
"Gene79",0.504854819230323,0.0742460509312914,0.276742061368142,-0.20116790404105,-0.62145517361726,-1.24634052527437,1.44725675517772,0.180346817254621,-1.27940128204164,0.700032039355747,-1.69750466183085,-1.7203753865557,-0.259520989522347,0.28449778929967,-0.450914125680841,-1.39447469740535,0.44250777149979,1.08633251254682,-1.7127232677091,1.74954782918672,2.05869696736226,-1.0344473053232,-0.779366592292383,-1.57687368256647,-0.263162609132806,0.0356277730700561,-0.536297140763181,1.01142311255939,-1.1884580584666,-0.744690845164305,-0.282316304991322,0.256399024376759,-0.535739633235629,-0.968934901860603,0.189997856674898,0.0611195442369269,-1.22292703796096,-0.431598121835917,0.97272361077796,-0.303533925834496,-0.309011243793271,1.09056735991141,-0.364497718842878,0.010806318598711,-0.127504103827235,-0.742586131184671,-1.80593629230342,-0.0107891876888867,-0.797857575100697,-0.256095675277835,0.352106747166445,-0.0930495593253707,-1.11453248372148,0.888099447822399,-0.225763462615075,-0.80059321185492,-1.06429303363705,-0.0705584099704789,-0.717922239311306,-1.14039929252276,-0.384172382057677,0.658779955373552,-1.07383080751025,-1.45166409098991,0.287664004685621,2.12337287438964,1.60706022997489,0.083321995251232,-0.27345268674148,1.07567265323904,-1.05520894003174,-0.645965792908763,-0.272427711235703,-0.830520098213406,1.09103475457618,0.977540981985209,-0.398293720709364,0.343150278303212,1.08314308200426,0.682606116030005,-0.246437989408793,2.20221109945372,-0.0542339896690316,0.510549521955933,-0.517321060881876,0.794681488465634,0.0159468762585504,0.359971874034951,-1.29752842231703,-1.24302796244352,0.188396333087852,-1.48724744104158,0.136593548275936,0.675808067957828,0.700402173158002,0.816263563558404,0.203698064632209,1.01295584253048,-1.92835565336571,-0.338777154747268
"Gene80",2.29453152560623,-1.00159859485431,-0.561662866556756,0.826026849360191,1.00425349501839,-0.0284654232523817,0.781119477706309,-2.75450916576942,0.269874243352291,1.31727910388919,0.611425245481879,-1.15745945232542,0.631873777054058,0.683431412648484,1.78125222268596,1.0692068033352,0.0200758751915747,0.811575791692101,1.17429168008719,1.1392850492541,2.17875470217962,1.41607990635841,-1.83391927435831,-1.16297783909981,-0.789816892749449,-0.45552598815085,-0.743715837786016,-1.20856122533642,1.12985117570231,-0.28896145770497,0.330704208938242,-0.182876506830048,0.480608521212454,0.368662990881537,0.793109598765988,-0.103596387453333,-0.884363579639691,1.64370060739355,1.72136748864946,-0.148438086009706,-0.128922384285885,-1.42630299900826,0.568251618077415,0.630821465067993,1.15837423813527,0.13908606390239,-0.312459548019372,-0.0714008283501269,-0.552430127220426,1.08431437557031,-0.195890152476209,0.0474347975880637,-0.942261632895023,0.96968895274082,-0.137628719254922,-0.939904947822039,-1.25572161900396,0.127831173701019,-0.622172121333786,-0.807100798434877,-0.664951490827093,0.541465328732571,-0.794032738749219,-1.38192496686715,0.291551011641493,1.90040099224446,1.73082051327807,0.000571002268183614,-0.052737742363767,0.287029656761726,-0.486127681561712,-0.700713704695906,-0.321744413795469,-1.02613625905881,1.34224503454658,0.853454590528522,-0.390277885095225,0.528489257578798,1.4043870284912,1.50051628967239,-0.104659563325615,2.04598458557893,-0.0792663184550052,0.827580080372706,-0.481170175896946,0.445242547832814,0.124897086237705,0.129906418179805,-0.830021974013236,-1.03431325158472,0.204145485007626,-0.646572899013004,0.310448562300776,0.242787769202347,0.260379546152712,0.915162337244269,-0.339619269712812,0.905702720148663,-1.68163866268622,-0.325560017754143
"Gene81",1.43398367825056,-0.237090211682351,0.871733434456643,1.49158461324902,0.807979141286011,1.36437072294101,1.59927918891114,-2.46247576617062,0.200060836160864,0.484410037561756,0.735350449424968,-0.534583459745955,-0.604167290147487,-0.2524065374427,-0.85932338569731,0.240591467685478,-1.48100582870967,-0.462675202826595,-0.908449116014268,-0.937070806281919,0.433120786657199,0.758346393292086,0.972976424929778,-0.15228638580253,-0.423192651925367,-0.415716267827392,-0.939669030895548,-0.427982320931529,0.0825234244797497,-0.112259564994626,0.417965521730384,1.18082945746032,0.268293211786278,-0.027744048731849,-2.22338291164692,-0.432994928920012,0.829358151603352,-1.55648504770218,0.101767759143261,1.42791874967233,0.466121223903548,-1.21466224450573,0.542932339029662,-0.216485398219399,-0.89865714801594,1.45162178163765,0.294862360501738,-1.89529542721063,0.579462111167089,0.055321967596198,0.215481957466611,0.0963157204999977,-0.841560600203414,1.07723989057455,0.136756758292288,-0.324127784528223,-0.948640958346489,0.263593209658484,-0.419957877819093,-0.94213034660608,-0.296236407390444,0.422565963429165,-0.756344349975938,-1.406960099461,0.0605357772891437,2.34619157564996,1.63092243528715,0.396375759748139,0.135883861957678,0.657638146741768,-0.294218295815556,-1.10353662202597,-0.605045301531998,-0.798695336570628,1.41498089784219,0.877123982220342,-0.795101640044175,0.63236591477259,1.17154332093966,2.08429664259138,-0.817292672938142,2.04926386971287,0.247334917291237,0.933329913788307,-0.250406705978527,0.387016411799553,0.266091955469711,0.415742967313931,-0.69758877331002,-1.09400011678463,0.116605176060037,-0.0662269399038432,0.689819137179926,0.361364668458154,0.00780465393353274,0.59461502367005,-0.907625392799714,0.84404521933823,-1.87584247483464,-0.409707838547518
"Gene82",0.245163282034154,2.53963059353106,0.211051866319626,-0.311704463238386,-0.988118162278894,1.1600454767929,1.38155057595571,-0.503569423475943,0.639586868666591,-0.615900365767803,1.76855473208139,-0.606372534352828,-0.327047484301781,1.70796872265611,-0.00223312723630721,-0.61675316211141,0.351632425028393,-1.02321279566152,-0.605422324494383,0.349054315247327,-0.966731294686799,1.04230676053651,-0.509000388376383,0.471525249547511,1.4283932045297,0.0711345074133853,1.08135256590893,-0.451808374611578,-0.320111164760262,-0.171147221200123,-1.01213647885367,0.4872946619811,-0.47657875694562,0.0645505005773671,0.553246036306899,-0.416132614454202,1.19156639584812,-1.43404672997149,-1.35297342855018,-0.416744012556818,0.334564813144523,0.0538223074100291,0.640916352512097,-0.0475933861414417,-0.728161502347482,0.145941185849969,0.293090524744111,1.91198763603884,1.27505277262944,-0.0631928895571823,0.221013809262862,-0.0688022726670249,-0.330964595778664,0.827348796836212,0.692529113039464,-0.124350547665944,-0.66118492385728,0.414610305631406,-0.417053055769704,-1.19974869098153,-0.14707981790595,0.642922812965462,-1.05444241120794,-1.46928720080931,-0.240849004580643,2.06214334913365,1.4630368056017,-0.332986078866398,0.11836866377031,0.351716924118831,-0.0468711435003735,-0.876976355364463,-0.748677790942632,-0.579549385573106,1.28776954693322,0.803076866609349,-0.953576618042934,0.0477165734059764,1.55982210199614,2.3396155392828,-1.05477800072798,1.59135286625845,0.162419155707655,0.671075705993547,0.0371989459698345,0.214706577113436,1.09554047166413,-0.0771640551729803,-0.229761285780766,-0.820578229513099,0.404016698332809,-0.100667272158761,0.854580658585499,0.502259704997689,0.230206345588356,0.219390552720276,-0.731098931269805,1.08244457406859,-1.55788763916536,-0.0544791507233263
"Gene83",0.790172755926604,-1.51787641373461,0.363776773735544,-0.285629229239435,-0.612393525487735,-1.03444154912722,0.0518151180689769,0.0992428229756171,1.11502162663629,0.523275652293999,0.575749566557586,-0.555995402044949,-0.430877908183782,1.94753996793956,1.89364293002788,-0.114530564411265,-2.66653006548058,-1.49004025578829,-0.17188329123514,-1.78258780641981,-0.471921085831761,0.184774770689115,-0.872276576138253,1.2754019408111,0.923827688551626,-0.862603342714195,-1.42442659791822,1.15200790121394,0.145875528777899,-1.5150088937434,0.925588891936483,0.0911520247720159,-1.52753637866474,1.39896457439178,-1.34818296314868,-0.148296803448155,-0.860477355182897,0.38995743832467,1.17357569972094,2.02394245065611,1.41731049487743,-1.05023502553653,0.863050280664739,-0.686419010168891,1.40272333898353,-1.942188355205,1.23716992741509,1.32073381497461,-0.483782584504686,-0.747981756666232,0.113455306020488,-0.16685354922128,-0.306272915600446,0.683149014106538,1.36619980609963,-0.200780900909704,0.00868041631624758,0.0734919811440009,-0.703855964795124,-1.18485352123993,-0.623271890331185,0.876455853782177,-0.653690449181402,-1.3201563550948,-0.108305338185298,2.32271569597044,1.56998244573302,-0.390205068900091,-0.0283544776227523,-0.0399724575482138,0.0503222432123107,-1.24395453840298,-0.913415324323908,-0.85780738702081,1.4223799926906,0.411726708869478,-0.640621808392866,0.032150419147228,1.52019346513275,2.06625066289274,-0.81804444288024,1.84382396758786,0.160411486539924,0.509655386451017,-0.134438215416155,0.213344218382397,1.12286061036683,0.366491901978007,-0.548846945782896,-1.12930567821895,0.719872741316902,-0.0482621798046027,1.27668735118401,0.046246358151857,0.000207314983851912,0.499297072223507,-0.184893275922352,1.07274702447417,-1.40025526029318,-0.245363509052286
"Gene84",1.19444788607307,-0.158441974882266,0.358582668454935,-0.685777868412145,-1.6108275779058,1.2277676632088,-0.310918754703963,0.0961859584241683,0.209107118480175,0.849836099926701,0.840023501409321,0.0476516936759739,1.10762452487604,0.284488930371878,0.2320459354601,-2.38719007640295,1.32890136448947,-1.58556046177048,1.77190863415401,-0.530467594690287,-0.370187551651584,-0.00653022500568885,0.441025316832478,-0.775780931918237,0.918089469307981,-0.240185412167452,0.297656357997324,0.867889931693495,-0.974711693829153,0.146434972927614,-0.54871807086679,-0.914116264438646,-0.569214510452023,0.657449598296269,0.653046096987371,-0.550282353990966,0.853014180265221,-0.924287304397627,-0.298663894237338,0.632318620198644,-0.114886320767591,0.67825299669006,-0.390396128236651,0.243397037378435,0.246688461770275,-0.853597649333889,0.909486254753214,0.79220037282543,0.786691649714811,-0.252604248131363,-0.436171329537513,-0.116459401191412,-0.605564954697831,0.621213962350501,1.52606956255382,0.123215776424888,-0.375613851667566,0.206362523335563,-0.726977724747855,-0.903852015336635,-0.867143740181855,0.507935304346666,-0.533593264015315,-0.879805580312454,0.176273683624489,1.76489892669352,2.02691454488517,-0.282732268940898,0.345914950986066,-0.112350909466078,0.16407778904668,-1.15125173742224,-0.58283277826425,-0.875137771994007,1.6061398930059,0.402865882253279,-0.679404930158459,0.234425059432531,1.38646214712789,2.55569253436842,-0.710274533963531,2.06623849362117,0.384561704898146,0.586691455887968,0.146882236265992,-0.0449520468820695,1.3077246546585,0.200105787756249,-0.247390521992996,-1.08696782622846,0.453441070458834,0.139150213916324,1.44944752635223,-0.273034335372077,-0.283937701384276,0.932839225756464,-0.536212985437935,0.685180706346611,-1.59526392147832,-0.161345889009123
"Gene85",1.11118225871716,-1.04596939465656,0.238155760863817,-0.0424930159782855,-0.257595094663732,1.25771824311565,1.38815001251881,-0.533169991558236,0.380276301649942,0.00163197334661889,-1.46831095701275,-0.531860852712549,2.22116092081632,0.242305366167636,-1.21365969546473,1.2551026339816,0.150942611124575,-0.0361622511725299,0.907128544799599,-0.87990700387208,-2.00900924427088,-1.22147366860008,-0.214093682557951,0.329709687447298,1.50649926790378,1.24265358316215,-1.08852677217508,0.567606220416717,0.655812650097857,1.1557426796507,-0.12901175850103,1.30399277693291,-1.42625944117594,0.910966832777635,-0.0574740937872042,-0.650941962068361,1.09468280892405,-0.139736054743465,0.28362576617426,-1.18624057332758,-0.13868537306711,0.411622232178741,0.753697393348735,0.773514985917767,0.107946989785178,0.157801937407026,1.1476885428459,0.256165239768932,-0.577146848525663,1.19577955872991,-0.0453120757419727,0.483957580593516,-0.631586734697427,0.485034121465321,1.51371519072753,0.0918872378950053,-0.722386831555421,0.52261219085813,-0.724841994708069,-0.639604668094879,-0.605672906058816,0.717492109745023,-0.608741076144664,-0.915937387092643,0.421135678807914,1.21474687146057,1.41800323862727,-0.273831016983756,0.343833663929055,-0.275100355678256,0.446491988250624,-0.768713866236066,-0.273605645813924,-0.160663834909996,1.58289746614671,0.665763521330544,-1.10748789466129,0.218232728759418,1.61649860637186,2.2894403837029,-0.549626678624087,2.71961360772583,0.208693842524979,0.278824522615749,0.361806074412724,-0.136475326691249,1.54840837625688,-0.068536083196199,-0.307624588236152,-1.48537777986919,0.0213099920704562,0.00862680302164459,1.15646910248217,-0.473687407925105,-0.589855322537688,1.05121364771085,-0.732019787775224,0.797609613204287,-1.48084443974207,-0.215211613758642
"Gene86",0.705986207281353,0.265042868430888,-0.0880827868928073,1.99224457214666,0.537213578702,0.926547061808648,-0.101399702763498,-1.24031310335526,0.213326617223611,-1.26218469369188,-1.64870561571312,0.679194802314411,0.762706253791311,0.0313288748074396,0.198007481059283,-0.943056063734087,1.80408912271692,-0.0160247710124916,-0.87819044952542,-0.361345731406642,-1.65726924832859,-0.171904423460592,-0.323000975755452,-0.0540865649184487,1.40756281564709,-1.32267286217363,-0.593171763681154,-1.10194439897947,-1.26276408798882,-1.08410596823764,0.0558223365755621,0.265874753459351,-0.0239439476032777,-0.0687569420645436,0.237132479012623,0.962112834415133,0.495769228232449,0.370509129112081,0.390716536673284,0.159048798609961,0.130937229565018,-1.16659204037112,0.146140765462944,0.663456775617185,-0.594913586374633,0.0238153162399695,-0.376016315339815,-0.461996702145428,0.750216900340825,0.335305414550691,0.750895784938203,0.28690669453373,-1.11172938773316,0.390294404977446,1.67261181414858,0.258382092070331,-0.381013173851844,0.387504376699794,-0.906825589819513,-0.279871486364075,-0.299130786242836,0.750643932776408,-0.939208991349235,-0.670693001259097,0.574198813007482,1.39821637746799,1.36078362942044,0.641395564901635,0.894333995839312,-0.357585298286529,0.332490386521387,-0.474209580977955,-0.361047281541883,-0.32883506504212,1.40434781926706,0.779444740826265,-1.31079725656407,0.143591971736667,1.67200366778182,2.37169056782491,-0.790972027238208,2.73112111596971,0.138177362210969,0.293522616670905,0.186845779954208,-0.184558272035341,1.19336358362484,-0.300830861014728,-0.349673671388119,-1.67453247432551,0.211567416064758,-0.0757095391849086,1.24672495708069,-0.667525649867392,-0.225304671323723,1.19438687611686,-0.776235486776435,0.611234098479161,-1.67831760406655,-0.482745823948926
"Gene87",0.0354904521058558,-0.207617040945926,0.386281574768552,0.196331301960399,-0.368399513182269,-0.357174163324428,0.925605472215052,0.605398127190325,0.0505907156376924,-0.289868846752466,-1.17987316836499,-0.479262651029067,-0.200241815464491,0.302604951810027,-0.176425428050702,-1.20612680507003,2.03016796612741,0.469387074898902,-0.0624666910104246,0.533126091652233,1.07823285282736,-0.123934213220813,-0.436818453019267,0.488494924347728,-0.504198752405607,-1.15569107222972,-1.45877487182815,-0.671744613342719,0.655968786346597,0.723473687756737,-0.843706713532462,0.554092806888563,-0.276246611436997,-0.887282623211932,0.627975158601327,1.74809668029958,1.22788011349901,-0.346084999843902,1.78437379505849,-1.18020121957093,0.944498812475546,0.139239120050788,-0.759879176426909,0.860228127845166,-2.74882791698439,-1.15338719323937,2.46246154324896,1.10793526393817,-1.79467205114941,-0.861173372656105,0.540641748841046,0.306127004629035,-0.863649113465111,-0.0138825271919663,1.72612174568855,0.469561528192867,-0.854748018069683,0.912305553606219,-1.33945205677584,-0.682243018623414,-0.171799689086392,0.304182721680958,-0.945763087512856,-0.465609160818852,0.705541833583803,1.91498669915237,1.45748691293589,0.639337797556348,0.544169680691288,-0.413875059015419,-0.175962324765224,-0.291188766750416,-0.605023370481711,-0.428646783397784,1.23720681568693,0.868515424138248,-1.28229080370293,0.303864213406667,2.06040684819635,2.31012068898129,-0.648802420900118,2.35387512066007,0.755953352650389,0.212794714155122,0.0299746753184475,0.155051654376912,0.67092136234591,0.00687442997800034,0.0519328630643306,-1.41680505494566,0.0276758007024048,0.0858210702189504,0.87180593190961,-0.792104274990116,-0.0953647573474363,0.900803121281355,-0.765825165267306,0.0712842659132743,-1.4461087030966,-1.4251768540778
"Gene88",1.00971630809093,0.730942064927708,0.604618033545046,-0.500043632050275,1.8093048898864,0.528571218625689,-2.13103595391753,-0.630243311877117,-0.539370558961038,0.594952473520153,-0.42217617766477,0.394058969471923,-0.0648805227565189,0.919148642699846,0.0534156474206324,0.780725516730083,-0.970701534513914,0.110540641971233,0.995192996988128,0.909455049070686,-1.73662364058533,-1.00297368453666,-0.834489032979191,-0.226256041014473,1.52061534755414,-0.523174121757852,-0.868385554245572,-0.246911990838927,-1.10575786221112,-0.942691988597889,-0.195104406825974,-0.468723050156905,-1.01099470623076,0.654020539821352,-2.26492600672977,-0.726751768782202,-0.61569155391323,1.25545019706654,1.90295333008195,-0.908819642898158,1.53227628736724,-0.902393980996798,0.00311627690146295,-0.858102263333331,0.373512419668765,1.9498224666875,1.11033408148609,-0.443713026790166,0.366951770606473,1.17734879340097,0.528273210506036,0.49060617258204,-0.455518989315893,0.255520180040049,1.82144147010156,0.29938255964997,-1.48044133023449,1.1544877012857,-1.01424617064971,-0.601289355298845,0.365403589337379,1.11893551123214,-0.883848818199407,-0.495456385485958,0.952360896656832,1.55092127308375,1.60299052260193,1.01205630791619,0.364994615860532,-0.437262969649709,0.0582825216272364,-0.266438821349676,-0.621670096543776,-0.153923321900451,0.743476227331796,1.3844386176964,-1.68929977216253,0.446409731350865,1.66289404377843,1.88606764762277,-0.224050282884003,2.33152162397167,0.86246347029226,0.287655382345684,-0.376882149900591,-0.126932847961089,0.743558400002925,-0.0850982924653293,-0.05749151728753,-0.986165016361112,0.248925132891932,0.524151492892719,0.808099673954071,-0.565879259814626,0.322119977326986,0.802831292164482,-0.791930485391072,0.109357576036228,-1.4638395735672,-1.28566957466009
"Gene89",-1.46214354294424,1.00585711047123,0.887734056349948,-1.02428069024844,1.17318397242094,0.464510728949328,-0.795316677337305,0.625667048724318,0.578672292109863,-0.266080849537056,0.343446762643719,0.295072386108384,0.00865022583937573,0.00778288402812752,-2.28340697711079,0.0135582011950022,-2.03417400480155,0.990430888606972,-0.771307154915172,-0.995994261627584,-0.705617950992291,-0.428826839998293,-0.994255843897039,-2.69728351307822,-1.1783798659044,-0.966102717077165,-1.22955743962934,-0.746889600810039,-0.294180091111554,0.642113292023529,0.525807556670305,-1.09498380675454,0.058847785312008,0.365679434003153,-0.394159734773466,-3.73778574522445,-2.20696471485577,0.63410181662341,0.458289827480659,-0.643048231567408,-0.372103391263533,0.141220735525027,-1.29874788253649,0.446949772619962,-0.482809674598992,-0.410024481219282,-0.334817671059503,0.457277489080544,0.418475357262276,-0.604290968812946,0.547865332827091,0.280941216309478,-1.0699505768238,-0.190943358960808,0.907014534385058,-0.0527275641868465,-1.88385274271931,0.745639329052345,-1.09780320922577,-0.777018819576413,0.111521558294804,1.02105434890961,-0.667620907299669,-1.34924958698232,1.56909228051186,1.03420411149276,1.28756057624134,0.457647699609339,0.538010767494465,-0.220492617572658,0.354798592867933,-0.220250208615132,-0.661359785391668,0.51889150809917,0.515486055938967,1.83942454196428,-1.53983583306046,0.296625338456762,1.53804648071346,1.54823952775477,-0.0559862301017667,2.70359948002962,0.832840748265813,0.626198968309249,-0.207197579059834,-0.0240614390894098,0.721166855417062,0.156613530160371,0.20838334037188,-0.766290743075661,0.117497384670426,0.62706241695108,0.848373514309392,-0.647412893171014,0.670629660319318,0.880834524364632,-0.734184386840319,0.153066143683105,-1.07749938302522,-1.35598858872896
"Gene90",-0.219904729179759,-1.18891401194485,0.194748823824135,-0.656363342234875,-0.41014433003732,0.701991196150596,1.01432016877752,-0.336972286122325,0.447650543951248,0.560783667512287,-0.101272718020269,0.412305664015353,0.482773909417245,-0.32023510973842,1.21093730517648,-0.125436751798781,-0.103816198105162,-0.826346255996836,-0.801087215173092,0.885593121717834,-1.25405125058605,0.600204629704263,0.740977103299814,0.952542437169289,-0.819572323776162,-0.593740524164707,-0.112431243641093,-0.340424382609291,0.829540320372912,-0.762810192037603,-0.679354270637316,0.803977736536391,0.245820914502863,0.873051680161258,0.447671962248477,0.770505015633594,0.274226503215033,0.824191078615696,-0.113545210704621,-1.88704003831398,0.433011339299487,-0.717997407890336,0.132003834194888,0.72483751790495,0.950514066826525,-0.666283400215528,-0.164288065051659,-1.94801487064503,-0.614695207795524,-0.464306553533874,0.364893041921295,0.289534800282777,-1.66945596879341,0.175700955253702,0.295862802944162,-0.659650712260572,-1.42087852044706,0.873930441566629,-1.26340168079124,-0.44997206527725,-0.376914036196318,0.611408171021199,-0.865216912435467,-1.26023997874428,1.622627820155,0.482494379127333,1.03711003268907,0.195583468814359,0.54197875348535,-0.313709061211991,0.366016502540233,-0.612492704959537,-0.436078544326314,0.676097037319675,0.0801256897187218,1.70815387736241,-1.08905577579051,0.366677517473445,1.52199812010081,1.78120075539723,-0.17390949392307,2.51767232084751,0.880516827989137,0.298240768164521,-0.438623233093507,0.236202771764753,0.342053696049915,-0.0664936101173153,0.108755684482754,-0.543054598432343,0.391739591830795,0.8604584485506,0.535087900660112,-0.774170489488804,1.20440538281689,0.0646186855990282,-0.616193577894394,-0.394856258886649,-0.964266893169604,-1.72734116567859
